Week-1,Week-2,Week-3,Week-4,Week-5,Week-6,Week-7,Week-8,Week-9,Week-10,Week-11,Week-12,Week-13,Week-14,Week-15,Week-16,Week-17,Week-18,Week-19,Week-20,Week-21,Week-22,Week-23,Week-24,Week-25,Week-26,Week-27,Week-28,Week-29,Week-30,Week-31,Week-32,Week-33,Week-34,Week-35,Week-36,Week-37,Week-38,Week-39,Week-40,Week-41,Week-42,Week-43,Week-44,Week-45,Week-46,Week-47,Week-48,Week-49,Week-50,Week-51,Week-52
13.0,17.0,5.0,15.0,28.0,5.0,15.0,22.0,21.0,8.0,8.0,10.0,16.0,4.0,3.0,1.0,8.0,4.0,4.0,2.0,7.0,0.0,15.0,10.0,12.0,6.0,10.0,13.0,44.0,52.0,12.0,71.0,44.0,26.0,19.0,9.0,48.0,26.0,2.0,11.0,41.0,27.0,13.0,16.0,21.0,8.0,15.0,5.0,11.0,24.0,13.0,12.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,4.0,61.0,17.0,7.0,161.0,3.0,36.0,3.0,11.0,700.0,84000.0,546.0,221.0,2663.0,1168.0,1.0,222.0,77501.0,72003.0,170.0,26294.0,3018.0,26500.0,12201.0,47000.0,5205.0,85.0,119.0,12.0,727.0,10.0,56.0,658.0,116.0,55.0,9.0,7.0,7.0,4.0,17.0,4.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,8.0,1.0,1.0,2.0,1.0,1.0,0.0,7.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
15.0,13.0,24.0,12.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,205.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,8.0,13.0,3.0,24.0,11.0,11.0,7.0,14.0,4.0,22.0,10.0,67.0,66.0,301.0,52.0,945.0,14.0,0.0,15.0
1641.0,171.0,113.0,162.0,188.0,152.0,234.0,134.0,70.0,290.0,171.0,122.0,468.0,90.0,55.0,74.0,78.0,21.0,32.0,25.0,55.0,42.0,47.0,15.0,15.0,36.0,41.0,44.0,28.0,36.0,17.0,36.0,33.0,14.0,56.0,26.0,37.0,36.0,17.0,53.0,60.0,25.0,61.0,103.0,202.0,511.0,1300.0,135.0,2418.0,1272.0,59.0,1043.0
14.0,17.0,12.0,24.0,11.0,12.0,15.0,15.0,10.0,9.0,11.0,6.0,19.0,14.0,16.0,16.0,13.0,19.0,20.0,19.0,19.0,18.0,14.0,10.0,22.0,17.0,16.0,14.0,13.0,16.0,23.0,15.0,19.0,22.0,25.0,27.0,22.0,18.0,12.0,14.0,11.0,18.0,12.0,12.0,10.0,11.0,19.0,10.0,13.0,13.0,14.0,22.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,8.0,1.0,10.0,3.0,9.0,8.0,13.0,8.0,6.0,10.0,11.0,1.0,4.0,2.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,16.0,7.0,5.0,5.0,13.0,5.0,6.0,9.0,7.0,13.0,8.0,11.0,10.0,8.0,6.0,5.0,6.0,3.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,9.0,7.0,7.0,4.0,5.0,7.0,11.0,6.0,16.0,12.0,27.0,23.0,9.0,9.0,10.0,7.0,15.0,6.0,14.0
2504.0,23.0,13.0,255.0,17.0,45.0,82.0,108.0,125.0,91.0,51.0,53.0,19.0,30.0,152.0,56.0,68.0,53.0,79.0,32.0,87.0,32.0,66.0,24.0,34.0,55.0,97.0,49.0,23.0,84.0,64.0,36.0,10.0,63.0,5623.0,30.0,10.0,321.0,41.0,29.0,48.0,86.0,8.0,13.0,442.0,64.0,42.0,145.0,412.0,74.0,483.0,4038.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,5.0,12.0,9.0,10.0,9.0,11.0,15.0,12.0,9.0,6.0,5.0,6.0,7.0,9.0,9.0,19.0,10.0,16.0,17.0,13.0,15.0,14.0,12.0,27.0,25.0,25.0,11.0,11.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,2.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,2.0,13.0,6.0,5.0,7.0,9.0,11.0,7.0,12.0,11.0,8.0,7.0,8.0,8.0,7.0,9.0,11.0,17.0,8.0,11.0,8.0,9.0,11.0,4.0,3.0,6.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,13.0,6.0,7.0,5.0,18.0,15.0,22.0,44.0,23.0,36.0,16.0,31.0,21.0,36.0,23.0,25.0,21.0,15.0,13.0,10.0,14.0,14.0,15.0,18.0,15.0,12.0,11.0,8.0,5.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,28.0,7.0,12.0,16.0,33.0,26.0,13.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,43.0,78.0,18.0,328.0,0.0,106.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,1.0,0.0,0.0,14.0,110.0,144.0,62.0,66.0,40.0,111.0
2.0,2.0,1.0,2.0,8.0,2.0,0.0,6.0,2.0,5.0,0.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,5.0,3.0,6.0,1.0,2.0,2.0,1.0,10.0,1.0,4.0,2.0,0.0,4.0,5.0,3.0,2.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0
10.0,19.0,8.0,13.0,7.0,14.0,12.0,9.0,9.0,12.0,7.0,14.0,12.0,10.0,15.0,14.0,18.0,12.0,15.0,15.0,9.0,12.0,20.0,10.0,16.0,20.0,18.0,17.0,16.0,20.0,14.0,14.0,14.0,10.0,15.0,21.0,15.0,15.0,14.0,14.0,11.0,8.0,8.0,8.0,11.0,7.0,8.0,13.0,8.0,10.0,20.0,15.0
