Week-1,Week-2,Week-3,Week-4,Week-5,Week-6,Week-7,Week-8,Week-9,Week-10,Week-11,Week-12,Week-13,Week-14,Week-15,Week-16,Week-17,Week-18,Week-19,Week-20,Week-21,Week-22,Week-23,Week-24,Week-25,Week-26,Week-27,Week-28,Week-29,Week-30,Week-31,Week-32,Week-33,Week-34,Week-35,Week-36,Week-37,Week-38,Week-39,Week-40,Week-41,Week-42,Week-43,Week-44,Week-45,Week-46,Week-47,Week-48,Week-49,Week-50,Week-51,Week-52,Week-53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,9,18,7,6,12,10,16,11,2,1,1,0,0,0,0,1,2,4,3,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,13,37,44,30,5,4,0,0,0,0,2,5,29,9,26,22,39,69,52,26,25,6,7,5,1,1,0,1,0,0,0,0,0,0,0,0,0
22,51,30,22,34,16,28,15,18,19,15,16,15,27,20,8,5,3,1,5,5,5,3,8,14,18,12,22,14,9,10,18,13,21,14,15,28,21,19,16,11,17,22,23,29,11,17,22,9,16,12,20,16
1,3,2,0,2,2,1,0,1,0,0,4,1,1,1,1,2,2,2,1,1,3,4,4,7,3,1,1,1,0,1,0,0,1,2,1,3,3,7,15,8,20,9,2,4,4,6,1,1,1,2,2,1
83,77,85,70,89,91,76,67,62,75,61,38,36,30,29,21,29,27,34,20,38,38,37,66,32,38,57,48,52,71,43,34,47,60,51,45,54,53,61,64,63,51,57,58,65,68,77,65,78,56,74,73,44
30,21,39,24,23,19,23,30,30,37,27,35,54,50,38,28,64,44,30,41,66,40,57,42,36,49,23,24,28,48,26,29,19,18,23,22,45,34,35,33,39,21,18,29,30,41,45,26,27,26,25,26,14
1,1,1,0,1,2,1,0,2,0,1,0,1,1,4,2,0,0,0,0,0,1,2,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,7,2,3,1,7,2,6,1,1,2,1,1,1,1,2,3,5,4,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46,41,47,37,50,40,36,38,42,37,44,32,30,16,30,18,11,13,12,17,19,21,16,19,20,19,42,40,41,35,34,31,18,29,15,24,16,26,26,35,29,25,28,28,33,27,27,27,28,34,26,13,22
70,57,72,63,64,39,24,26,52,15,27,32,21,30,31,11,27,7,0,2,1,3,2,0,2,4,1,4,2,0,4,1,6,6,13,20,12,40,25,30,29,33,52,29,41,35,61,46,41,42,102,84,44
1,0,0,1,0,0,0,2,0,0,3,3,2,0,2,5,2,2,21,2,1,0,3,0,1,1,5,4,21,2,2,3,0,8,3,5,1,1,5,0,2,2,1,1,0,0,1,2,0,0,0,0,0
14,12,7,4,10,5,11,4,6,9,4,5,4,3,7,3,4,2,4,3,4,2,0,0,2,2,4,4,2,7,1,2,12,2,4,4,9,19,4,4,5,9,2,77,7,4,10,10,8,11,5,1,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,7,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,12,9,3,6,12,7,6,8,13,7,2,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,3,1,3,7,7,7,6,12,10,10,6,5,9,4
4,4,1,5,9,9,5,1,1,0,0,0,0,1,1,1,0,4,13,19,22,38,27,45,66,40,60,52,80,41,60,67,46,72,70,83,66,69,40,85,37,13,39,42,36,53,68,42,18,19,28,14,2
0,2,1,1,1,0,1,2,2,8,2,29,9,13,26,23,63,33,32,28,37,44,35,33,19,15,18,19,12,12,6,7,4,4,1,4,0,3,0,1,22,2,0,0,0,0,0,0,0,0,0,1,2
8,15,13,6,11,12,5,3,10,9,7,0,11,8,4,2,3,0,1,1,1,2,0,0,0,1,1,2,0,0,0,1,4,0,0,0,2,3,0,3,6,8,3,2,6,6,10,28,20,3,6,7,5
29,12,20,52,18,13,18,12,10,18,26,10,12,5,2,5,4,6,9,3,3,0,0,1,0,0,0,0,0,0,0,1,2,2,5,18,55,27,26,31,19,26,27,22,20,19,27,20,15,36,35,32,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,18,12,28,25,20,13,13,13,15,25,8,10,11,15,8,8,21,9,20,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,3,2,0,4,0,1,1,1,2,0,1,1,3,1,1,1,3,2,3,2,2,2,0,1,1,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,4,0,0,3,0,1,0,4,4,0,2,1,0,1,0,1,0,0,1,4,2,1,0,0,1,1,0,0,0,0,0,0,0,0
20,12,9,8,9,12,16,5,8,10,7,12,20,34,25,28,38,19,9,10,6,9,5,2,4,3,8,11,8,3,8,12,17,20,7,11,20,12,14,5,8,5,14,15,10,10,9,12,3,7,8,7,3
9,21,11,14,19,11,13,16,18,26,15,27,52,62,66,58,66,58,46,51,37,35,52,38,55,32,28,48,36,28,30,40,28,14,58,16,28,29,25,22,14,21,18,17,20,16,21,14,15,18,11,15,5
0,0,0,1,0,0,0,4,3,0,2,3,1,0,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
83,90,100,95,99,64,54,45,49,42,33,35,22,27,17,5,10,0,4,4,4,9,2,8,7,7,3,1,2,0,1,0,2,1,0,0,1,0,0,2,3,5,17,33,68,80,89,96,70,57,87,86,65
23,20,21,20,20,25,31,15,22,10,14,18,22,30,14,23,46,73,25,25,42,38,22,21,25,22,17,40,32,34,29,43,29,25,24,36,21,23,47,31,22,23,25,28,19,17,27,30,24,29,28,26,12
10,15,18,10,4,7,13,14,26,16,35,27,21,20,14,19,28,9,22,18,13,29,24,11,4,12,29,16,13,10,14,10,6,4,6,9,5,13,10,2,3,3,12,2,5,5,7,5,7,6,3,7,7
32,35,35,31,32,17,31,16,31,20,17,23,22,12,17,15,22,17,17,16,19,22,26,8,13,12,16,18,11,13,11,8,2,3,5,4,2,4,8,5,13,7,10,9,11,18,26,30,21,21,19,17,11
22,28,21,19,29,27,31,24,28,29,21,40,12,25,23,14,34,25,32,41,40,35,34,32,24,23,26,26,26,26,23,36,36,24,42,36,21,32,24,30,21,16,11,11,23,22,26,14,12,15,25,24,13
9,5,9,9,9,6,5,6,5,13,13,22,11,16,16,11,20,8,11,10,13,4,3,6,3,5,5,15,5,5,3,1,3,6,8,23,16,24,16,19,17,19,8,5,7,13,3,4,11,5,5,3,3
